SystematicName,Gene,Vol_fL,log2_ratio
YHR149C,SKG6,40,-1.134955936
YHR149C,SKG6,45,-0.60990128
YHR149C,SKG6,50,-0.019809044
YHR149C,SKG6,55,0.592316261
YHR149C,SKG6,60,0.399022636
YHR149C,SKG6,65,-0.259706351
YHR149C,SKG6,70,0.06767323
YHR149C,SKG6,75,0.255178891
YHR150W,PEX28,40,0.211343696
YHR150W,PEX28,45,-0.266921328
YHR150W,PEX28,50,-0.292624922
YHR150W,PEX28,55,-0.176409035
YHR150W,PEX28,60,-0.06147726
YHR150W,PEX28,65,0.092079801
YHR150W,PEX28,70,0.077290383
YHR150W,PEX28,75,0.299364224
YHR151C,MTC6,40,0.86657423
YHR151C,MTC6,45,-0.48443994
YHR151C,MTC6,50,-0.591258561
YHR151C,MTC6,55,-0.089315077
YHR151C,MTC6,60,-0.712493696
YHR151C,MTC6,65,-0.381476343
YHR151C,MTC6,70,0.346576459
YHR151C,MTC6,75,0.273467163
YHR152W,SPO12,40,-2.223726852
YHR152W,SPO12,45,-2.139359043
YHR152W,SPO12,50,-1.777441101
YHR152W,SPO12,55,-0.143614485
YHR152W,SPO12,60,-0.003696162
YHR152W,SPO12,65,0.596685603
YHR152W,SPO12,70,0.670797033
YHR152W,SPO12,75,1.176546957
YHR153C,SPO16,40,-4.043396826
YHR153C,SPO16,45,-2.944511162
YHR153C,SPO16,50,-0.088257475
YHR153C,SPO16,55,0.794784982
YHR153C,SPO16,60,1.322570874
YHR153C,SPO16,65,-0.025535092
YHR153C,SPO16,70,0.124902603
YHR153C,SPO16,75,-0.836580447
YHR154W,RTT107,40,-2.391356662
YHR154W,RTT107,45,-1.423751176
YHR154W,RTT107,50,-0.015402686
YHR154W,RTT107,55,0.760260791
YHR154W,RTT107,60,0.847802165
YHR154W,RTT107,65,-0.167608961
YHR154W,RTT107,70,-8.48262e-4
YHR154W,RTT107,75,0.089486674
YHR155W,YSP1,40,0.260493764
YHR155W,YSP1,45,-0.408885934
YHR155W,YSP1,50,-0.034443257
YHR155W,YSP1,55,-0.051092386
YHR155W,YSP1,60,-0.490377432
YHR155W,YSP1,65,0.020523202
YHR155W,YSP1,70,0.321461782
YHR155W,YSP1,75,0.178275798
YHR156C,LIN1,40,-0.134190299
YHR156C,LIN1,45,0.123123938
YHR156C,LIN1,50,-0.101713212
YHR156C,LIN1,55,-0.151181888
YHR156C,LIN1,60,0.154064522
YHR156C,LIN1,65,0.367500179
YHR156C,LIN1,70,-0.169176993
YHR156C,LIN1,75,-0.192438955
YHR157W,REC104,40,0.730710169
YHR157W,REC104,45,-0.107727356
YHR157W,REC104,50,-0.099893699
YHR157W,REC104,55,-0.213635865
YHR157W,REC104,60,-0.105111408
YHR157W,REC104,65,0.005532656
YHR157W,REC104,70,0.111107246
YHR157W,REC104,75,-0.728812971
YHR158C,KEL1,40,-0.889100673
YHR158C,KEL1,45,-0.728894513
YHR158C,KEL1,50,-0.110265791
YHR158C,KEL1,55,0.138866479
YHR158C,KEL1,60,0.190613317
YHR158C,KEL1,65,0.157709866
YHR158C,KEL1,70,0.372398134
YHR158C,KEL1,75,0.353842315
YHR159W,TDA11,40,-0.243310475
YHR159W,TDA11,45,-0.822203572
YHR159W,TDA11,50,0.028617008
YHR159W,TDA11,55,0.169596686
YHR159W,TDA11,60,-0.157136202
YHR159W,TDA11,65,-0.003987658
YHR159W,TDA11,70,0.408213189
YHR159W,TDA11,75,0.291315552
YHR160C,PEX18,40,-0.256896972
YHR160C,PEX18,45,-0.751298603
YHR160C,PEX18,50,0.716497671
YHR160C,PEX18,55,0.534622914
YHR160C,PEX18,60,-0.279439541
YHR160C,PEX18,65,-0.399522117
YHR160C,PEX18,70,-0.065650532
YHR160C,PEX18,75,-0.089637212
YHR161C,YAP1801,40,-0.635324612
YHR161C,YAP1801,45,-0.614271475
YHR161C,YAP1801,50,0.032988162
YHR161C,YAP1801,55,-0.153307547
YHR161C,YAP1801,60,0.041979231
YHR161C,YAP1801,65,0.412646191
YHR161C,YAP1801,70,0.215416096
YHR161C,YAP1801,75,0.332209035
YHR162W,MPC2,40,1.027490508
YHR162W,MPC2,45,0.392723291
YHR162W,MPC2,50,-0.673054267
YHR162W,MPC2,55,-0.450458783
YHR162W,MPC2,60,-0.315811622
YHR162W,MPC2,65,-0.190349646
YHR162W,MPC2,70,-0.265919554
YHR162W,MPC2,75,-0.361773954
YHR163W,SOL3,40,-0.421175837
YHR163W,SOL3,45,-0.738341317
YHR163W,SOL3,50,-0.587026577
YHR163W,SOL3,55,-0.217774595
YHR163W,SOL3,60,-0.073073203
YHR163W,SOL3,65,0.483872343
YHR163W,SOL3,70,0.568745917
YHR163W,SOL3,75,0.373859675
YHR164C,DNA2,40,-0.696612939
YHR164C,DNA2,45,-0.589834231
YHR164C,DNA2,50,-0.062188918
YHR164C,DNA2,55,-0.019735812
YHR164C,DNA2,60,0.134297817
YHR164C,DNA2,65,0.240906064
YHR164C,DNA2,70,0.313858665
YHR164C,DNA2,75,0.324254809
YHR165C,PRP8,40,0.524802472
YHR165C,PRP8,45,0.028516445
YHR165C,PRP8,50,-0.065329387
YHR165C,PRP8,55,-0.178977386
YHR165C,PRP8,60,-0.447005228
YHR165C,PRP8,65,-0.060515942
YHR165C,PRP8,70,-0.075004725
YHR165C,PRP8,75,0.084636531
YHR165W-A,NA,40,NA
YHR165W-A,NA,45,NA
YHR165W-A,NA,50,1.749243924
YHR165W-A,NA,55,2.213557764
YHR165W-A,NA,60,NA
YHR165W-A,NA,65,NA
YHR165W-A,NA,70,NA
YHR165W-A,NA,75,NA
YHR166C,CDC23,40,-0.27690417
YHR166C,CDC23,45,-0.455114158
YHR166C,CDC23,50,-0.133550887
YHR166C,CDC23,55,0.056263676
YHR166C,CDC23,60,0.058181728
YHR166C,CDC23,65,0.140750372
YHR166C,CDC23,70,0.175329016
YHR166C,CDC23,75,0.288039364
YHR167W,THP2,40,-0.093387888
YHR167W,THP2,45,0.325205742
YHR167W,THP2,50,0.116196966
YHR167W,THP2,55,-0.067786065
YHR167W,THP2,60,0.042031298
YHR167W,THP2,65,-0.059553708
YHR167W,THP2,70,-0.087208936
YHR167W,THP2,75,-0.24914066
YHR168W,MTG2,40,0.314404863
YHR168W,MTG2,45,-0.342955952
YHR168W,MTG2,50,-0.231628119
YHR168W,MTG2,55,-0.128279054
YHR168W,MTG2,60,-0.52091014
YHR168W,MTG2,65,-0.334247505
YHR168W,MTG2,70,0.242976753
YHR168W,MTG2,75,0.611569049
YHR169W,DBP8,40,-0.161920532
YHR169W,DBP8,45,0.493638245
YHR169W,DBP8,50,0.402529168
YHR169W,DBP8,55,-0.130812045
YHR169W,DBP8,60,-0.312418852
YHR169W,DBP8,65,-0.368253417
YHR169W,DBP8,70,-0.530089481
YHR169W,DBP8,75,0.251582185
YHR170W,NMD3,40,0.520664905
YHR170W,NMD3,45,0.924461632
YHR170W,NMD3,50,0.242036426
YHR170W,NMD3,55,-0.215539183
YHR170W,NMD3,60,-0.279152519
YHR170W,NMD3,65,-0.829248122
YHR170W,NMD3,70,-0.917428828
YHR170W,NMD3,75,-0.499863742
YHR171W,ATG7,40,0.679787635
YHR171W,ATG7,45,-0.261412208
YHR171W,ATG7,50,-0.085513306
YHR171W,ATG7,55,-0.050180233
YHR171W,ATG7,60,-0.342994301
YHR171W,ATG7,65,-0.313214638
YHR171W,ATG7,70,0.250914359
YHR171W,ATG7,75,-0.197021621
YHR172W,SPC97,40,-1.459825421
YHR172W,SPC97,45,-1.890836557
YHR172W,SPC97,50,-0.659294698
YHR172W,SPC97,55,0.297787324
YHR172W,SPC97,60,0.261458551
YHR172W,SPC97,65,0.618177091
YHR172W,SPC97,70,0.718259914
YHR172W,SPC97,75,0.170624829
YHR173C,NA,40,-2.312018027
YHR173C,NA,45,-2.669624416
YHR173C,NA,50,-1.104871204
YHR173C,NA,55,0.532154861
YHR173C,NA,60,0.71620132
YHR173C,NA,65,0.792844669
YHR173C,NA,70,0.428163505
YHR173C,NA,75,0.013733621
YHR174W,ENO2,40,-0.322948126
YHR174W,ENO2,45,-0.827534716
YHR174W,ENO2,50,-0.766805234
YHR174W,ENO2,55,0.199333284
YHR174W,ENO2,60,-0.22941584
YHR174W,ENO2,65,0.384175543
